X_coord,Y_coord,key,dateCollected,type,ID,rep,depth,block,depth1,ol_bd,BD,MC,coreLength,coreArea,coreVol,VMC,BD_g_mean,group_q75,group_q25,group_iqr,grid,lat,lon
208,504283.189,252425.545,PA254,03/10/2012,PA,25,1,4,1,50,FALSE,1.3,0.26,50,7.092884,35.46,0.26,1.37158333333333,1.45,1.3,0.15,TL0428352425,52.160259,-0.47692621
210,504283.189,252425.545,PA254,03/10/2012,PA,25,2,4,1,50,FALSE,1.37,0.27,48.9,7.092884,34.68,0.27,1.37158333333333,1.45,1.3,0.15,TL0428352425,52.160259,-0.47692621
211,504283.189,252425.545,PA254,03/10/2012,PA,25,2,4,1,50,FALSE,1.37,0.27,48.9,7.092884,34.68,0.27,1.37158333333333,1.45,1.3,0.15,TL0428352425,52.160259,-0.47692621
213,504305.2053,252382.8402,PA301,03/10/2012,PA,30,3,1,1,5,FALSE,0.93,0.39,47.3,7.092884,33.55,0.39,0.961419041666667,1.0525,0.88,0.1725,TL0430552382,52.159868,-0.47661792
214,504305.2053,252382.8402,PA301,03/10/2012,PA,30,3,1,1,5,FALSE,0.93,0.39,47.3,7.092884,33.55,0.39,0.961419041666667,1.0525,0.88,0.1725,TL0430552382,52.159868,-0.47661792
216,504305.2053,252382.8402,PA301,03/10/2012,PA,30,1,1,1,5,FALSE,0.82,0.45,56.9,7.092884,40.36,0.45,0.961419041666667,1.0525,0.88,0.1725,TL0430552382,52.159868,-0.47661792
217,504305.2053,252382.8402,PA301,03/10/2012,PA,30,1,1,1,5,FALSE,0.82,0.45,56.9,7.092884,40.36,0.45,0.961419041666667,1.0525,0.88,0.1725,TL0430552382,52.159868,-0.47661792
219,504305.2053,252382.8402,PA301,03/10/2012,PA,30,2,1,1,5,FALSE,0.77,0.48,60.6,7.092884,42.98,0.48,0.961419041666667,1.0525,0.88,0.1725,TL0430552382,52.159868,-0.47661792
220,504305.2053,252382.8402,PA301,03/10/2012,PA,30,2,1,1,5,FALSE,0.77,0.48,60.6,7.092884,42.98,0.48,0.961419041666667,1.0525,0.88,0.1725,TL0430552382,52.159868,-0.47661792
222,504305.2053,252382.8402,PA302,03/10/2012,PA,30,2,2,1,15,FALSE,1.05,0.31,40.9,7.092884,29.01,0.31,1.18375728333333,1.27,1.0975,0.1725,TL0430552382,52.159868,-0.47661792
223,504305.2053,252382.8402,PA302,03/10/2012,PA,30,2,2,1,15,FALSE,1.05,0.31,40.9,7.092884,29.01,0.31,1.18375728333333,1.27,1.0975,0.1725,TL0430552382,52.159868,-0.47661792
225,504305.2053,252382.8402,PA302,03/10/2012,PA,30,1,2,1,15,FALSE,0.9,0.32,48.6,7.092884,34.47,0.32,1.18375728333333,1.27,1.0975,0.1725,TL0430552382,52.159868,-0.47661792
226,504305.2053,252382.8402,PA302,03/10/2012,PA,30,1,2,1,15,FALSE,0.9,0.32,48.6,7.092884,34.47,0.32,1.18375728333333,1.27,1.0975,0.1725,TL0430552382,52.159868,-0.47661792
228,504305.2053,252382.8402,PA302,03/10/2012,PA,30,3,2,1,15,FALSE,1.14,0.27,42,7.092884,29.79,0.27,1.18375728333333,1.27,1.0975,0.1725,TL0430552382,52.159868,-0.47661792
229,504305.2053,252382.8402,PA302,03/10/2012,PA,30,3,2,1,15,FALSE,1.14,0.27,42,7.092884,29.79,0.27,1.18375728333333,1.27,1.0975,0.1725,TL0430552382,52.159868,-0.47661792
231,504305.2053,252382.8402,PA303,03/10/2012,PA,30,1,3,1,30,FALSE,1.17,0.25,37.4,7.092884,26.53,0.25,1.26987564166667,1.3525,1.21,0.1425,TL0430552382,52.159868,-0.47661792
232,504305.2053,252382.8402,PA303,03/10/2012,PA,30,1,3,1,30,FALSE,1.17,0.25,37.4,7.092884,26.53,0.25,1.26987564166667,1.3525,1.21,0.1425,TL0430552382,52.159868,-0.47661792
234,504305.2053,252382.8402,PA303,03/10/2012,PA,30,2,3,1,30,FALSE,1.06,0.3,45,7.092884,31.92,0.3,1.26987564166667,1.3525,1.21,0.1425,TL0430552382,52.159868,-0.47661792
235,504305.2053,252382.8402,PA303,03/10/2012,PA,30,2,3,1,30,FALSE,1.06,0.3,45,7.092884,31.92,0.3,1.26987564166667,1.3525,1.21,0.1425,TL0430552382,52.159868,-0.47661792
237,504305.2053,252382.8402,PA303,03/10/2012,PA,30,3,3,1,30,FALSE,1.31,0.23,44,7.092884,31.21,0.23,1.26987564166667,1.3525,1.21,0.1425,TL0430552382,52.159868,-0.47661792
238,504305.2053,252382.8402,PA303,03/10/2012,PA,30,3,3,1,30,FALSE,1.31,0.23,44,7.092884,31.21,0.23,1.26987564166667,1.3525,1.21,0.1425,TL0430552382,52.159868,-0.47661792
240,504305.2053,252382.8402,PA304,03/10/2012,PA,30,1,4,1,50,FALSE,1.34,0.21,54.3,7.092884,38.51,0.21,1.37158333333333,1.45,1.3,0.15,TL0430552382,52.159868,-0.47661792
241,504305.2053,252382.8402,PA304,03/10/2012,PA,30,1,4,1,50,FALSE,1.34,0.21,54.3,7.092884,38.51,0.21,1.37158333333333,1.45,1.3,0.15,TL0430552382,52.159868,-0.47661792
243,504305.2053,252382.8402,PA304,03/10/2012,PA,30,3,4,1,50,FALSE,1.47,0.19,55.8,7.092884,39.58,0.19,1.37158333333333,1.45,1.3,0.15,TL0430552382,52.159868,-0.47661792
244,504305.2053,252382.8402,PA304,03/10/2012,PA,30,3,4,1,50,FALSE,1.47,0.19,55.8,7.092884,39.58,0.19,1.37158333333333,1.45,1.3,0.15,TL0430552382,52.159868,-0.47661792
246,504305.2053,252382.8402,PA304,03/10/2012,PA,30,2,4,1,50,FALSE,1.37,0.2,53.9,7.092884,38.23,0.2,1.37158333333333,1.45,1.3,0.15,TL0430552382,52.159868,-0.47661792
247,504305.2053,252382.8402,PA304,03/10/2012,PA,30,2,4,1,50,FALSE,1.37,0.2,53.9,7.092884,38.23,0.2,1.37158333333333,1.45,1.3,0.15,TL0430552382,52.159868,-0.47661792
249,504313.189,252455.545,PA221,03/10/2012,PA,22,2,1,1,5,FALSE,1.1,0.36,52.9,7.092884,37.52,0.36,0.961419041666667,1.0525,0.88,0.1725,TL0431352455,52.160523,-0.47647861
250,504313.189,252455.545,PA221,03/10/2012,PA,22,2,1,1,5,FALSE,1.1,0.36,52.9,7.092884,37.52,0.36,0.961419041666667,1.0525,0.88,0.1725,TL0431352455,52.160523,-0.47647861
252,504313.189,252455.545,PA221,03/10/2012,PA,22,3,1,1,5,FALSE,1.03,0.36,41.3,7.092884,29.29,0.36,0.961419041666667,1.0525,0.88,0.1725,TL0431352455,52.160523,-0.47647861
253,504313.189,252455.545,PA221,03/10/2012,PA,22,3,1,1,5,FALSE,1.03,0.36,41.3,7.092884,29.29,0.36,0.961419041666667,1.0525,0.88,0.1725,TL0431352455,52.160523,-0.47647861
255,504313.189,252455.545,PA221,03/10/2012,PA,22,1,1,1,5,FALSE,1.04,0.37,65,7.092884,46.1,0.37,0.961419041666667,1.0525,0.88,0.1725,TL0431352455,52.160523,-0.47647861
256,504313.189,252455.545,PA221,03/10/2012,PA,22,1,1,1,5,FALSE,1.04,0.37,65,7.092884,46.1,0.37,0.961419041666667,1.0525,0.88,0.1725,TL0431352455,52.160523,-0.47647861
258,504313.189,252455.545,PA222,03/10/2012,PA,22,1,2,1,15,FALSE,1.2,0.28,51.3,7.092884,36.39,0.28,1.18375728333333,1.27,1.0975,0.1725,TL0431352455,52.160523,-0.47647861
259,504313.189,252455.545,PA222,03/10/2012,PA,22,1,2,1,15,FALSE,1.2,0.28,51.3,7.092884,36.39,0.28,1.18375728333333,1.27,1.0975,0.1725,TL0431352455,52.160523,-0.47647861
261,504313.189,252455.545,PA222,03/10/2012,PA,22,2,2,1,15,FALSE,1.26,0.24,41.4,7.092884,29.36,0.24,1.18375728333333,1.27,1.0975,0.1725,TL0431352455,52.160523,-0.47647861
262,504313.189,252455.545,PA222,03/10/2012,PA,22,2,2,1,15,FALSE,1.26,0.24,41.4,7.092884,29.36,0.24,1.18375728333333,1.27,1.0975,0.1725,TL0431352455,52.160523,-0.47647861
264,504313.189,252455.545,PA222,03/10/2012,PA,22,3,2,1,15,FALSE,1.21,0.25,49.6,7.092884,35.18,0.25,1.18375728333333,1.27,1.0975,0.1725,TL0431352455,52.160523,-0.47647861
265,504313.189,252455.545,PA222,03/10/2012,PA,22,3,2,1,15,FALSE,1.21,0.25,49.6,7.092884,35.18,0.25,1.18375728333333,1.27,1.0975,0.1725,TL0431352455,52.160523,-0.47647861
267,504313.189,252455.545,PA223,03/10/2012,PA,22,1,3,1,30,FALSE,1.26,0.26,54.5,7.092884,38.66,0.26,1.26987564166667,1.3525,1.21,0.1425,TL0431352455,52.160523,-0.47647861
268,504313.189,252455.545,PA223,03/10/2012,PA,22,1,3,1,30,FALSE,1.26,0.26,54.5,7.092884,38.66,0.26,1.26987564166667,1.3525,1.21,0.1425,TL0431352455,52.160523,-0.47647861
270,504313.189,252455.545,PA223,03/10/2012,PA,22,2,3,1,30,FALSE,1.25,0.28,39.4,7.092884,27.95,0.28,1.26987564166667,1.3525,1.21,0.1425,TL0431352455,52.160523,-0.47647861
271,504313.189,252455.545,PA223,03/10/2012,PA,22,2,3,1,30,FALSE,1.25,0.28,39.4,7.092884,27.95,0.28,1.26987564166667,1.3525,1.21,0.1425,TL0431352455,52.160523,-0.47647861
273,504313.189,252455.545,PA223,03/10/2012,PA,22,3,3,1,30,FALSE,1.4,0.23,50.4,7.092884,35.75,0.23,1.26987564166667,1.3525,1.21,0.1425,TL0431352455,52.160523,-0.47647861
274,504313.189,252455.545,PA223,03/10/2012,PA,22,3,3,1,30,FALSE,1.4,0.23,50.4,7.092884,35.75,0.23,1.26987564166667,1.3525,1.21,0.1425,TL0431352455,52.160523,-0.47647861
276,504313.189,252455.545,PA224,03/10/2012,PA,22,2,4,1,50,FALSE,1.44,0.19,45.9,7.092884,32.56,0.19,1.37158333333333,1.45,1.3,0.15,TL0431352455,52.160523,-0.47647861
277,504313.189,252455.545,PA224,03/10/2012,PA,22,2,4,1,50,FALSE,1.44,0.19,45.9,7.092884,32.56,0.19,1.37158333333333,1.45,1.3,0.15,TL0431352455,52.160523,-0.47647861
279,504313.189,252455.545,PA224,03/10/2012,PA,22,1,4,1,50,FALSE,1.29,0.23,40.6,7.092884,28.8,0.23,1.37158333333333,1.45,1.3,0.15,TL0431352455,52.160523,-0.47647861
280,504313.189,252455.545,PA224,03/10/2012,PA,22,1,4,1,50,FALSE,1.29,0.23,40.6,7.092884,28.8,0.23,1.37158333333333,1.45,1.3,0.15,TL0431352455,52.160523,-0.47647861
282,504313.189,252455.545,PA224,03/10/2012,PA,22,3,4,1,50,FALSE,1.35,0.18,49.8,7.092884,35.32,0.18,1.37158333333333,1.45,1.3,0.15,TL0431352455,52.160523,-0.47647861
283,504313.189,252455.545,PA224,03/10/2012,PA,22,3,4,1,50,FALSE,1.35,0.18,49.8,7.092884,35.32,0.18,1.37158333333333,1.45,1.3,0.15,TL0431352455,52.160523,-0.47647861
285,504323.9661,252478.6777,SP181,18/10/2012,SP,18,1,1,1,5,FALSE,1.04,0.35,46.9,7.092884,33.27,0.35,0.999833333333333,1.1,0.9175,0.1825,TL0432352478,52.160728,-0.47632542
286,504323.9661,252478.6777,SP181,18/10/2012,SP,18,1,1,1,5,FALSE,1.04,0.35,46.9,7.092884,33.27,0.35,0.999833333333333,1.1,0.9175,0.1825,TL0432352478,52.160728,-0.47632542
288,504323.9661,252478.6777,SP181,18/10/2012,SP,18,2,1,1,5,FALSE,1,0.44,17.1,7.092884,12.13,0.44,0.999833333333333,1.1,0.9175,0.1825,TL0432352478,52.160728,-0.47632542
289,504323.9661,252478.6777,SP181,18/10/2012,SP,18,2,1,1,5,FALSE,1,0.44,17.1,7.092884,12.13,0.44,0.999833333333333,1.1,0.9175,0.1825,TL0432352478,52.160728,-0.47632542
291,504323.9661,252478.6777,SP181,18/10/2012,SP,18,3,1,1,5,FALSE,0.8,0.36,39.5,7.092884,28.02,0.36,0.999833333333333,1.1,0.9175,0.1825,TL0432352478,52.160728,-0.47632542
292,504323.9661,252478.6777,SP181,18/10/2012,SP,18,3,1,1,5,FALSE,0.8,0.36,39.5,7.092884,28.02,0.36,0.999833333333333,1.1,0.9175,0.1825,TL0432352478,52.160728,-0.47632542
294,504323.9661,252478.6777,SP182,18/10/2012,SP,18,1,2,1,15,FALSE,1.03,0.28,49.9,7.092884,35.39,0.28,1.2075,1.3,1.1275,0.1725,TL0432352478,52.160728,-0.47632542
295,504323.9661,252478.6777,SP182,18/10/2012,SP,18,1,2,1,15,FALSE,1.03,0.28,49.9,7.092884,35.39,0.28,1.2075,1.3,1.1275,0.1725,TL0432352478,52.160728,-0.47632542
297,504323.9661,252478.6777,SP182,18/10/2012,SP,18,3,2,1,15,FALSE,1.31,0.26,43.3,7.092884,30.71,0.26,1.2075,1.3,1.1275,0.1725,TL0432352478,52.160728,-0.47632542
298,504323.9661,252478.6777,SP182,18/10/2012,SP,18,3,2,1,15,FALSE,1.31,0.26,43.3,7.092884,30.71,0.26,1.2075,1.3,1.1275,0.1725,TL0432352478,52.160728,-0.47632542
300,504323.9661,252478.6777,SP182,18/10/2012,SP,18,2,2,1,15,FALSE,1.13,0.34,51.1,7.092884,36.24,0.34,1.2075,1.3,1.1275,0.1725,TL0432352478,52.160728,-0.47632542
301,504323.9661,252478.6777,SP182,18/10/2012,SP,18,2,2,1,15,FALSE,1.13,0.34,51.1,7.092884,36.24,0.34,1.2075,1.3,1.1275,0.1725,TL0432352478,52.160728,-0.47632542
303,504323.9661,252478.6777,SP183,18/10/2012,SP,18,2,3,1,30,FALSE,1.31,0.23,43.2,7.092884,30.64,0.23,1.3115,1.38,1.24,0.14,TL0432352478,52.160728,-0.47632542
304,504323.9661,252478.6777,SP183,18/10/2012,SP,18,2,3,1,30,FALSE,1.31,0.23,43.2,7.092884,30.64,0.23,1.3115,1.38,1.24,0.14,TL0432352478,52.160728,-0.47632542
306,504323.9661,252478.6777,SP183,18/10/2012,SP,18,1,3,1,30,FALSE,1.46,0.22,37,7.092884,26.24,0.22,1.3115,1.38,1.24,0.14,TL0432352478,52.160728,-0.47632542
307,504323.9661,252478.6777,SP183,18/10/2012,SP,18,1,3,1,30,FALSE,1.46,0.22,37,7.092884,26.24,0.22,1.3115,1.38,1.24,0.14,TL0432352478,52.160728,-0.47632542
309,504323.9661,252478.6777,SP183,18/10/2012,SP,18,3,3,1,30,FALSE,1.22,0.22,44.5,7.092884,31.56,0.22,1.3115,1.38,1.24,0.14,TL0432352478,52.160728,-0.47632542
310,504323.9661,252478.6777,SP183,18/10/2012,SP,18,3,3,1,30,FALSE,1.22,0.22,44.5,7.092884,31.56,0.22,1.3115,1.38,1.24,0.14,TL0432352478,52.160728,-0.47632542
312,504323.9661,252478.6777,SP184,18/10/2012,SP,18,1,4,1,50,FALSE,1.51,0.2,48.2,7.092884,34.19,0.2,1.4125,1.49,1.365,0.125,TL0432352478,52.160728,-0.47632542
313,504323.9661,252478.6777,SP184,18/10/2012,SP,18,1,4,1,50,FALSE,1.51,0.2,48.2,7.092884,34.19,0.2,1.4125,1.49,1.365,0.125,TL0432352478,52.160728,-0.47632542
315,504323.9661,252478.6777,SP184,18/10/2012,SP,18,2,4,1,50,FALSE,1.52,0.21,49.4,7.092884,35.04,0.21,1.4125,1.49,1.365,0.125,TL0432352478,52.160728,-0.47632542
316,504323.9661,252478.6777,SP184,18/10/2012,SP,18,2,4,1,50,FALSE,1.52,0.21,49.4,7.092884,35.04,0.21,1.4125,1.49,1.365,0.125,TL0432352478,52.160728,-0.47632542
318,504323.9661,252478.6777,SP184,18/10/2012,SP,18,3,4,1,50,FALSE,1.46,0.2,57.4,7.092884,40.71,0.2,1.4125,1.49,1.365,0.125,TL0432352478,52.160728,-0.47632542
319,504323.9661,252478.6777,SP184,18/10/2012,SP,18,3,4,1,50,FALSE,1.46,0.2,57.4,7.092884,40.71,0.2,1.4125,1.49,1.365,0.125,TL0432352478,52.160728,-0.47632542
321,504326.2541,252402.2775,SP241,23/10/2012,SP,24,1,1,1,5,FALSE,0.95,0.43,44.2,7.092884,31.35,0.43,0.999833333333333,1.1,0.9175,0.1825,TL0432652402,52.160044,-0.4763049
322,504326.2541,252402.2775,SP241,23/10/2012,SP,24,1,1,1,5,FALSE,0.95,0.43,44.2,7.092884,31.35,0.43,0.999833333333333,1.1,0.9175,0.1825,TL0432652402,52.160044,-0.4763049
324,504326.2541,252402.2775,SP241,23/10/2012,SP,24,2,1,1,5,FALSE,1,0.4,63.4,7.092884,44.97,0.4,0.999833333333333,1.1,0.9175,0.1825,TL0432652402,52.160044,-0.4763049
325,504326.2541,252402.2775,SP241,23/10/2012,SP,24,2,1,1,5,FALSE,1,0.4,63.4,7.092884,44.97,0.4,0.999833333333333,1.1,0.9175,0.1825,TL0432652402,52.160044,-0.4763049
327,504326.2541,252402.2775,SP241,23/10/2012,SP,24,3,1,1,5,FALSE,1,0.39,49.9,7.092884,35.39,0.39,0.999833333333333,1.1,0.9175,0.1825,TL0432652402,52.160044,-0.4763049
328,504326.2541,252402.2775,SP241,23/10/2012,SP,24,3,1,1,5,FALSE,1,0.39,49.9,7.092884,35.39,0.39,0.999833333333333,1.1,0.9175,0.1825,TL0432652402,52.160044,-0.4763049
330,504326.2541,252402.2775,SP242,23/10/2012,SP,24,1,2,1,15,FALSE,1.34,0.22,52.5,7.092884,37.24,0.22,1.2075,1.3,1.1275,0.1725,TL0432652402,52.160044,-0.4763049
331,504326.2541,252402.2775,SP242,23/10/2012,SP,24,1,2,1,15,FALSE,1.34,0.22,52.5,7.092884,37.24,0.22,1.2075,1.3,1.1275,0.1725,TL0432652402,52.160044,-0.4763049
333,504326.2541,252402.2775,SP242,23/10/2012,SP,24,2,2,1,15,FALSE,1.42,0.22,40.7,7.092884,28.87,0.22,1.2075,1.3,1.1275,0.1725,TL0432652402,52.160044,-0.4763049
334,504326.2541,252402.2775,SP242,23/10/2012,SP,24,2,2,1,15,FALSE,1.42,0.22,40.7,7.092884,28.87,0.22,1.2075,1.3,1.1275,0.1725,TL0432652402,52.160044,-0.4763049
336,504326.2541,252402.2775,SP242,23/10/2012,SP,24,3,2,1,15,FALSE,1.34,0.27,41.9,7.092884,29.72,0.27,1.2075,1.3,1.1275,0.1725,TL0432652402,52.160044,-0.4763049
337,504326.2541,252402.2775,SP242,23/10/2012,SP,24,3,2,1,15,FALSE,1.34,0.27,41.9,7.092884,29.72,0.27,1.2075,1.3,1.1275,0.1725,TL0432652402,52.160044,-0.4763049
339,504326.2541,252402.2775,SP243,23/10/2012,SP,24,1,3,1,30,FALSE,1.15,0.21,49.8,7.092884,35.32,0.21,1.3115,1.38,1.24,0.14,TL0432652402,52.160044,-0.4763049
340,504326.2541,252402.2775,SP243,23/10/2012,SP,24,1,3,1,30,FALSE,1.15,0.21,49.8,7.092884,35.32,0.21,1.3115,1.38,1.24,0.14,TL0432652402,52.160044,-0.4763049
342,504326.2541,252402.2775,SP243,23/10/2012,SP,24,2,3,1,30,FALSE,1.29,0.21,34.5,7.092884,24.47,0.21,1.3115,1.38,1.24,0.14,TL0432652402,52.160044,-0.4763049
343,504326.2541,252402.2775,SP243,23/10/2012,SP,24,2,3,1,30,FALSE,1.29,0.21,34.5,7.092884,24.47,0.21,1.3115,1.38,1.24,0.14,TL0432652402,52.160044,-0.4763049
345,504326.2541,252402.2775,SP243,23/10/2012,SP,24,3,3,1,30,FALSE,1.3,0.27,41.8,7.092884,29.65,0.27,1.3115,1.38,1.24,0.14,TL0432652402,52.160044,-0.4763049
346,504326.2541,252402.2775,SP243,23/10/2012,SP,24,3,3,1,30,FALSE,1.3,0.27,41.8,7.092884,29.65,0.27,1.3115,1.38,1.24,0.14,TL0432652402,52.160044,-0.4763049
348,504326.2541,252402.2775,SP244,23/10/2012,SP,24,1,4,1,50,FALSE,1.21,0.25,44.1,7.092884,31.28,0.25,1.4125,1.49,1.365,0.125,TL0432652402,52.160044,-0.4763049
349,504326.2541,252402.2775,SP244,23/10/2012,SP,24,1,4,1,50,FALSE,1.21,0.25,44.1,7.092884,31.28,0.25,1.4125,1.49,1.365,0.125,TL0432652402,52.160044,-0.4763049
351,504326.2541,252402.2775,SP244,23/10/2012,SP,24,2,4,1,50,TRUE,1.4125,0.25,50,7.092884,35.46,0.25,1.4125,1.49,1.365,0.125,TL0432652402,52.160044,-0.4763049
352,504326.2541,252402.2775,SP244,23/10/2012,SP,24,2,4,1,50,TRUE,1.4125,0.25,50,7.092884,35.46,0.25,1.4125,1.49,1.365,0.125,TL0432652402,52.160044,-0.4763049
354,504326.2541,252402.2775,SP244,23/10/2012,SP,24,3,4,1,50,TRUE,1.4125,0.29,50.5,7.092884,35.82,0.29,1.4125,1.49,1.365,0.125,TL0432652402,52.160044,-0.4763049
355,504326.2541,252402.2775,SP244,23/10/2012,SP,24,3,4,1,50,TRUE,1.4125,0.29,50.5,7.092884,35.82,0.29,1.4125,1.49,1.365,0.125,TL0432652402,52.160044,-0.4763049
357,504343.189,252395.545,PA311,03/10/2012,PA,31,1,1,1,5,FALSE,0.84,0.31,68.4,7.092884,48.52,0.31,0.961419041666667,1.0525,0.88,0.1725,TL0434352395,52.159978,-0.47605863
358,504343.189,252395.545,PA311,03/10/2012,PA,31,1,1,1,5,FALSE,0.84,0.31,68.4,7.092884,48.52,0.31,0.961419041666667,1.0525,0.88,0.1725,TL0434352395,52.159978,-0.47605863
360,504343.189,252395.545,PA311,03/10/2012,PA,31,3,1,1,5,FALSE,0.98,0.29,60.2,7.092884,42.7,0.29,0.961419041666667,1.0525,0.88,0.1725,TL0434352395,52.159978,-0.47605863
361,504343.189,252395.545,PA311,03/10/2012,PA,31,3,1,1,5,FALSE,0.98,0.29,60.2,7.092884,42.7,0.29,0.961419041666667,1.0525,0.88,0.1725,TL0434352395,52.159978,-0.47605863
363,504343.189,252395.545,PA311,03/10/2012,PA,31,2,1,1,5,FALSE,0.86,0.35,48.6,7.092884,34.47,0.35,0.961419041666667,1.0525,0.88,0.1725,TL0434352395,52.159978,-0.47605863
364,504343.189,252395.545,PA311,03/10/2012,PA,31,2,1,1,5,FALSE,0.86,0.35,48.6,7.092884,34.47,0.35,0.961419041666667,1.0525,0.88,0.1725,TL0434352395,52.159978,-0.47605863
366,504343.189,252395.545,PA312,03/10/2012,PA,31,1,2,1,15,FALSE,1.16,0.25,47,7.092884,33.34,0.25,1.18375728333333,1.27,1.0975,0.1725,TL0434352395,52.159978,-0.47605863
367,504343.189,252395.545,PA312,03/10/2012,PA,31,1,2,1,15,FALSE,1.16,0.25,47,7.092884,33.34,0.25,1.18375728333333,1.27,1.0975,0.1725,TL0434352395,52.159978,-0.47605863
369,504343.189,252395.545,PA312,03/10/2012,PA,31,2,2,1,15,FALSE,1.26,0.24,55.6,7.092884,39.44,0.24,1.18375728333333,1.27,1.0975,0.1725,TL0434352395,52.159978,-0.47605863
370,504343.189,252395.545,PA312,03/10/2012,PA,31,2,2,1,15,FALSE,1.26,0.24,55.6,7.092884,39.44,0.24,1.18375728333333,1.27,1.0975,0.1725,TL0434352395,52.159978,-0.47605863
372,504343.189,252395.545,PA312,03/10/2012,PA,31,3,2,1,15,FALSE,1.27,0.22,49.8,7.092884,35.32,0.22,1.18375728333333,1.27,1.0975,0.1725,TL0434352395,52.159978,-0.47605863
373,504343.189,252395.545,PA312,03/10/2012,PA,31,3,2,1,15,FALSE,1.27,0.22,49.8,7.092884,35.32,0.22,1.18375728333333,1.27,1.0975,0.1725,TL0434352395,52.159978,-0.47605863
375,504343.189,252395.545,PA313,03/10/2012,PA,31,1,3,1,30,FALSE,1.13,0.26,53,7.092884,37.59,0.26,1.26987564166667,1.3525,1.21,0.1425,TL0434352395,52.159978,-0.47605863
376,504343.189,252395.545,PA313,03/10/2012,PA,31,1,3,1,30,FALSE,1.13,0.26,53,7.092884,37.59,0.26,1.26987564166667,1.3525,1.21,0.1425,TL0434352395,52.159978,-0.47605863
378,504343.189,252395.545,PA313,03/10/2012,PA,31,2,3,1,30,FALSE,1.22,0.24,46.4,7.092884,32.91,0.24,1.26987564166667,1.3525,1.21,0.1425,TL0434352395,52.159978,-0.47605863
379,504343.189,252395.545,PA313,03/10/2012,PA,31,2,3,1,30,FALSE,1.22,0.24,46.4,7.092884,32.91,0.24,1.26987564166667,1.3525,1.21,0.1425,TL0434352395,52.159978,-0.47605863
381,504343.189,252395.545,PA313,03/10/2012,PA,31,3,3,1,30,FALSE,1.24,0.27,52.8,7.092884,37.45,0.27,1.26987564166667,1.3525,1.21,0.1425,TL0434352395,52.159978,-0.47605863
382,504343.189,252395.545,PA313,03/10/2012,PA,31,3,3,1,30,FALSE,1.24,0.27,52.8,7.092884,37.45,0.27,1.26987564166667,1.3525,1.21,0.1425,TL0434352395,52.159978,-0.47605863
384,504343.189,252395.545,PA314,03/10/2012,PA,31,1,4,1,50,FALSE,1.14,0.21,56.9,7.092884,40.36,0.21,1.37158333333333,1.45,1.3,0.15,TL0434352395,52.159978,-0.47605863
385,504343.189,252395.545,PA314,03/10/2012,PA,31,1,4,1,50,FALSE,1.14,0.21,56.9,7.092884,40.36,0.21,1.37158333333333,1.45,1.3,0.15,TL0434352395,52.159978,-0.47605863
387,504343.189,252395.545,PA314,03/10/2012,PA,31,3,4,1,50,FALSE,1.37,0.21,23,7.092884,16.31,0.21,1.37158333333333,1.45,1.3,0.15,TL0434352395,52.159978,-0.47605863
388,504343.189,252395.545,PA314,03/10/2012,PA,31,3,4,1,50,FALSE,1.37,0.21,23,7.092884,16.31,0.21,1.37158333333333,1.45,1.3,0.15,TL0434352395,52.159978,-0.47605863
390,504343.189,252395.545,PA314,03/10/2012,PA,31,2,4,1,50,FALSE,1.4,0.19,56.6,7.092884,40.15,0.19,1.37158333333333,1.45,1.3,0.15,TL0434352395,52.159978,-0.47605863
391,504343.189,252395.545,PA314,03/10/2012,PA,31,2,4,1,50,FALSE,1.4,0.19,56.6,7.092884,40.15,0.19,1.37158333333333,1.45,1.3,0.15,TL0434352395,52.159978,-0.47605863
393,504343.189,252425.545,PA261,02/10/2012,PA,26,1,1,1,5,FALSE,1,0.27,53.9,7.092884,38.23,0.27,0.961419041666667,1.0525,0.88,0.1725,TL0434352425,52.160247,-0.47604942
394,504343.189,252425.545,PA261,02/10/2012,PA,26,1,1,1,5,FALSE,1,0.27,53.9,7.092884,38.23,0.27,0.961419041666667,1.0525,0.88,0.1725,TL0434352425,52.160247,-0.47604942
396,504343.189,252425.545,PA261,02/10/2012,PA,26,2,1,1,5,FALSE,0.92,0.36,53,7.092884,37.59,0.36,0.961419041666667,1.0525,0.88,0.1725,TL0434352425,52.160247,-0.47604942
397,504343.189,252425.545,PA261,02/10/2012,PA,26,2,1,1,5,FALSE,0.92,0.36,53,7.092884,37.59,0.36,0.961419041666667,1.0525,0.88,0.1725,TL0434352425,52.160247,-0.47604942
399,504343.189,252425.545,PA261,02/10/2012,PA,26,3,1,1,5,FALSE,1.13,0.32,46.8,7.092884,33.19,0.32,0.961419041666667,1.0525,0.88,0.1725,TL0434352425,52.160247,-0.47604942
400,504343.189,252425.545,PA261,02/10/2012,PA,26,3,1,1,5,FALSE,1.13,0.32,46.8,7.092884,33.19,0.32,0.961419041666667,1.0525,0.88,0.1725,TL0434352425,52.160247,-0.47604942
402,504343.189,252425.545,PA262,03/10/2012,PA,26,2,2,1,15,FALSE,1.21,0.24,52,7.092884,36.88,0.24,1.18375728333333,1.27,1.0975,0.1725,TL0434352425,52.160247,-0.47604942
