dateCollected,type,ID,rep,block,depth,BD,MC,coreLength,coreArea,coreVol,VMC,grid,lat,lon
18/09/2012,PA,9,3,1,30,1.22,0.19,65,7.092884,46.10375,0.194,TL0449352545,52.161298,-0.47382055
18/09/2012,PA,9,1,1,50,1.23,0.2,55,7.092884,39.01086,0.199,TL0449352545,52.161298,-0.47382055
18/09/2012,PA,9,1,1,50,1.23,0.2,55,7.092884,39.01086,0.199,TL0449352545,52.161298,-0.47382055
18/09/2012,PA,9,2,1,50,1.36,0.21,39,7.092884,27.66225,0.213,TL0449352545,52.161298,-0.47382055
18/09/2012,PA,9,2,1,50,1.36,0.21,39,7.092884,27.66225,0.213,TL0449352545,52.161298,-0.47382055
18/09/2012,PA,9,3,1,50,1.24,0.2,54,7.092884,38.30157,0.199,TL0449352545,52.161298,-0.47382055
18/09/2012,PA,9,3,1,50,1.24,0.2,54,7.092884,38.30157,0.199,TL0449352545,52.161298,-0.47382055
18/09/2012,PA,5,1,1,5,0.9,0.32,59,7.092884,41.84802,0.323,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,1,1,5,0.9,0.32,59,7.092884,41.84802,0.323,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,2,1,5,1.07,0.27,76,7.092884,53.90592,0.272,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,2,1,5,1.07,0.27,76,7.092884,53.90592,0.272,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,3,1,5,0.9,0.3,58,7.092884,41.13873,0.302,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,3,1,5,0.9,0.3,58,7.092884,41.13873,0.302,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,3,1,15,1.16,0.26,47,7.092884,33.33655,0.261,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,3,1,15,1.16,0.26,47,7.092884,33.33655,0.261,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,1,1,15,1.28,0.25,54,7.092884,38.30157,0.245,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,1,1,15,1.28,0.25,54,7.092884,38.30157,0.245,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,2,1,15,1.29,0.24,68,7.092884,48.23161,0.236,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,2,1,15,1.29,0.24,68,7.092884,48.23161,0.236,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,1,1,30,1.35,0.23,34,7.092884,24.11581,0.229,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,1,1,30,1.35,0.23,34,7.092884,24.11581,0.229,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,2,1,30,1.26,0.25,54,7.092884,38.30157,0.245,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,2,1,30,1.26,0.25,54,7.092884,38.30157,0.245,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,3,1,30,1.22,0.24,77,7.092884,54.61521,0.238,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,3,1,30,1.22,0.24,77,7.092884,54.61521,0.238,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,1,1,50,1.39,0.25,41,7.092884,29.08082,0.248,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,1,1,50,1.39,0.25,41,7.092884,29.08082,0.248,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,2,1,50,1.34,0.25,49,7.092884,34.75513,0.247,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,2,1,50,1.34,0.25,49,7.092884,34.75513,0.247,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,3,1,50,1.4,0.25,48,7.092884,34.04584,0.252,TL0449352575,52.161567,-0.47381133
18/09/2012,PA,5,3,1,50,1.4,0.25,48,7.092884,34.04584,0.252,TL0449352575,52.161567,-0.47381133
17/09/2012,PA,3,3,1,5,1.04,0.3,59,7.092884,41.84802,0.302,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,3,1,5,1.04,0.3,59,7.092884,41.84802,0.302,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,1,1,5,0.87,0.3,51,7.092884,36.17371,0.296,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,1,1,5,0.87,0.3,51,7.092884,36.17371,0.296,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,2,1,5,0.96,0.29,50,7.092884,35.46442,0.289,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,2,1,5,0.96,0.29,50,7.092884,35.46442,0.289,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,1,1,15,1.28,0.23,62,7.092884,43.97588,0.232,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,1,1,15,1.28,0.23,62,7.092884,43.97588,0.232,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,3,1,15,1.2,0.17,90,7.092884,63.83596,0.165,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,3,1,15,1.2,0.17,90,7.092884,63.83596,0.165,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,2,1,15,1.02,0.26,43,7.092884,30.4994,0.255,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,2,1,15,1.02,0.26,43,7.092884,30.4994,0.255,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,1,1,30,1.24,0.21,60,7.092884,42.5573,0.207,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,1,1,30,1.24,0.21,60,7.092884,42.5573,0.207,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,2,1,30,1.33,0.21,55,7.092884,39.01086,0.214,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,2,1,30,1.33,0.21,55,7.092884,39.01086,0.214,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,3,1,30,1.37,0.21,60,7.092884,42.5573,0.206,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,3,1,30,1.37,0.21,60,7.092884,42.5573,0.206,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,2,1,50,1.14,0.26,54,7.092884,38.30157,0.259,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,2,1,50,1.14,0.26,54,7.092884,38.30157,0.259,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,1,1,50,1.36,0.27,54,7.092884,38.30157,0.265,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,1,1,50,1.36,0.27,54,7.092884,38.30157,0.265,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,3,1,50,1.3,0.29,47,7.092884,33.33655,0.285,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,3,3,1,50,1.3,0.29,47,7.092884,33.33655,0.285,TL0449352605,52.161837,-0.47380211
17/09/2012,PA,1,2,1,5,0.98,0.3,50,7.092884,35.46442,0.295,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,2,1,5,0.98,0.3,50,7.092884,35.46442,0.295,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,3,1,5,0.95,0.29,51,7.092884,36.17371,0.288,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,3,1,5,0.95,0.29,51,7.092884,36.17371,0.288,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,1,1,5,0.94,0.29,48,7.092884,34.04584,0.292,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,1,1,5,0.94,0.29,48,7.092884,34.04584,0.292,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,1,1,15,1.17,0.22,50,7.092884,35.46442,0.219,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,1,1,15,1.17,0.22,50,7.092884,35.46442,0.219,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,2,1,15,1.35,0.2,53,7.092884,37.59229,0.204,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,2,1,15,1.35,0.2,53,7.092884,37.59229,0.204,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,3,1,15,1.08,0.2,56,7.092884,39.72015,0.197,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,3,1,15,1.08,0.2,56,7.092884,39.72015,0.197,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,1,1,30,1.38,0.2,52,7.092884,36.883,0.197,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,1,1,30,1.38,0.2,52,7.092884,36.883,0.197,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,2,1,30,1.19,0.22,54,7.092884,38.30157,0.223,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,2,1,30,1.19,0.22,54,7.092884,38.30157,0.223,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,3,1,30,1.31,0.19,57,7.092884,40.42944,0.187,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,3,1,30,1.31,0.19,57,7.092884,40.42944,0.187,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,3,1,50,1.28,0.23,52,7.092884,36.883,0.229,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,3,1,50,1.28,0.23,52,7.092884,36.883,0.229,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,1,1,50,1.25,0.21,50,7.092884,35.46442,0.213,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,1,1,50,1.25,0.21,50,7.092884,35.46442,0.213,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,2,1,50,1.22,0.2,57,7.092884,40.42944,0.197,TL0449352635,52.162106,-0.47379289
17/09/2012,PA,1,2,1,50,1.22,0.2,57,7.092884,40.42944,0.197,TL0449352635,52.162106,-0.47379289
16/10/2012,SP,7,3,1,5,0.8,0.38,58.4,7.092884,41.42,0.38,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,3,1,5,0.8,0.38,58.4,7.092884,41.42,0.38,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,1,1,5,0.93,0.4,59.6,7.092884,42.27,0.4,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,1,1,5,0.93,0.4,59.6,7.092884,42.27,0.4,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,2,1,5,0.99,0.35,56.6,7.092884,40.15,0.35,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,2,1,5,0.99,0.35,56.6,7.092884,40.15,0.35,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,1,1,15,1.05,0.24,61.6,7.092884,43.69,0.24,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,1,1,15,1.05,0.24,61.6,7.092884,43.69,0.24,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,2,1,15,1.29,0.06,55.3,7.092884,39.22,0.06,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,2,1,15,1.29,0.06,55.3,7.092884,39.22,0.06,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,3,1,15,0.96,0.24,59.4,7.092884,42.13,0.24,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,3,1,15,0.96,0.24,59.4,7.092884,42.13,0.24,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,1,1,30,1.39,0.22,44.1,7.092884,31.28,0.22,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,1,1,30,1.39,0.22,44.1,7.092884,31.28,0.22,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,3,1,30,1.29,0.2,60.2,7.092884,42.7,0.2,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,3,1,30,1.29,0.2,60.2,7.092884,42.7,0.2,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,2,1,30,1.24,0.21,60,7.092884,42.56,0.21,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,2,1,30,1.24,0.21,60,7.092884,42.56,0.21,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,1,1,50,1.2,0.25,60.9,7.092884,43.2,0.25,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,1,1,50,1.2,0.25,60.9,7.092884,43.2,0.25,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,2,1,50,1.41,0.24,52.6,7.092884,37.31,0.24,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,2,1,50,1.41,0.24,52.6,7.092884,37.31,0.24,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,3,1,50,1.33,0.25,54.4,7.092884,38.59,0.25,TL0450252522,52.161089,-0.4736961
16/10/2012,SP,7,3,1,50,1.33,0.25,54.4,7.092884,38.59,0.25,TL0450252522,52.161089,-0.4736961
18/10/2012,SP,12,1,1,5,1.1,0.3,48,7.092884,34.05,0.3,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,1,1,5,1.1,0.3,48,7.092884,34.05,0.3,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,3,1,5,1.15,0.3,51.6,7.092884,36.6,0.3,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,3,1,5,1.15,0.3,51.6,7.092884,36.6,0.3,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,2,1,5,1.12,0.28,54,7.092884,38.3,0.28,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,2,1,5,1.12,0.28,54,7.092884,38.3,0.28,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,3,1,15,1.34,0.14,56.5,7.092884,40.07,0.14,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,3,1,15,1.34,0.14,56.5,7.092884,40.07,0.14,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,1,1,15,1.33,0.16,57.1,7.092884,40.5,0.16,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,1,1,15,1.33,0.16,57.1,7.092884,40.5,0.16,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,2,1,15,1.3,0.14,48.5,7.092884,34.4,0.14,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,2,1,15,1.3,0.14,48.5,7.092884,34.4,0.14,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,1,1,30,1.3,0.15,53.7,7.092884,38.09,0.15,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,1,1,30,1.3,0.15,53.7,7.092884,38.09,0.15,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,3,1,30,1.46,0.12,44.2,7.092884,31.35,0.12,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,3,1,30,1.46,0.12,44.2,7.092884,31.35,0.12,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,2,1,30,1.28,0.12,44.1,7.092884,31.28,0.12,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,2,1,30,1.28,0.12,44.1,7.092884,31.28,0.12,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,2,1,50,1.43,0.12,49.7,7.092884,35.25,0.12,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,2,1,50,1.43,0.12,49.7,7.092884,35.25,0.12,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,1,1,50,1.38,0.13,57.4,7.092884,40.71,0.13,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,1,1,50,1.38,0.13,57.4,7.092884,40.71,0.13,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,3,1,50,1.35,0.13,52.2,7.092884,37.02,0.13,TL0452052444,52.160385,-0.47345705
18/10/2012,SP,12,3,1,50,1.35,0.13,52.2,7.092884,37.02,0.13,TL0452052444,52.160385,-0.47345705
25/09/2012,SP,1,1,1,5,1.1,0.28,47,7.092884,33.33655,0.282,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,1,1,5,1.1,0.28,47,7.092884,33.33655,0.282,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,2,1,5,1.09,0.27,51,7.092884,36.17371,0.268,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,2,1,5,1.09,0.27,51,7.092884,36.17371,0.268,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,3,1,5,1.18,0.21,55,7.092884,39.01086,0.21,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,3,1,5,1.18,0.21,55,7.092884,39.01086,0.21,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,1,1,15,1.22,0.16,63,7.092884,44.68517,0.162,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,1,1,15,1.22,0.16,63,7.092884,44.68517,0.162,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,2,1,15,1.34,0.16,81,7.092884,57.45236,0.159,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,2,1,15,1.34,0.16,81,7.092884,57.45236,0.159,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,3,1,15,1.3,0.15,59,7.092884,41.84802,0.152,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,3,1,15,1.3,0.15,59,7.092884,41.84802,0.152,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,1,1,30,1.14,0.14,69,7.092884,48.9409,0.139,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,1,1,30,1.14,0.14,69,7.092884,48.9409,0.139,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,2,1,30,1.33,0.14,66,7.092884,46.81303,0.139,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,2,1,30,1.33,0.14,66,7.092884,46.81303,0.139,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,3,1,30,1.21,0.14,37,7.092884,26.24367,0.137,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,3,1,30,1.21,0.14,37,7.092884,26.24367,0.137,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,1,1,50,1.32,0.13,60,7.092884,42.5573,0.132,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,1,1,50,1.32,0.13,60,7.092884,42.5573,0.132,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,2,1,50,1.29,0.13,75,7.092884,53.19663,0.134,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,2,1,50,1.29,0.13,75,7.092884,53.19663,0.134,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,3,1,50,1.41,0.14,38,7.092884,26.95296,0.137,TL0452252605,52.161831,-0.47337831
25/09/2012,SP,1,3,1,50,1.41,0.14,38,7.092884,26.95296,0.137,TL0452252605,52.161831,-0.47337831
25/09/2012,PA,20,1,1,5,1,0.28,56,7.092884,39.72015,0.275,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,1,1,5,1,0.28,56,7.092884,39.72015,0.275,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,2,1,5,1.16,0.23,60,7.092884,42.5573,0.232,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,2,1,5,1.16,0.23,60,7.092884,42.5573,0.232,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,3,1,5,1.2,0.21,58,7.092884,41.13873,0.214,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,3,1,5,1.2,0.21,58,7.092884,41.13873,0.214,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,1,1,15,1.14,0.2,58,7.092884,41.13873,0.202,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,1,1,15,1.14,0.2,58,7.092884,41.13873,0.202,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,2,1,15,1.27,0.19,52,7.092884,36.883,0.19,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,2,1,15,1.27,0.19,52,7.092884,36.883,0.19,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,3,1,15,1.16,0.19,51,7.092884,36.17371,0.192,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,3,1,15,1.16,0.19,51,7.092884,36.17371,0.192,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,1,1,30,1.21,0.22,56,7.092884,39.72015,0.215,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,1,1,30,1.21,0.22,56,7.092884,39.72015,0.215,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,2,1,30,1.47,0.18,43,7.092884,30.4994,0.178,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,2,1,30,1.47,0.18,43,7.092884,30.4994,0.178,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,3,1,30,1.44,0.21,43,7.092884,30.4994,0.207,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,3,1,30,1.44,0.21,43,7.092884,30.4994,0.207,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,1,1,50,1.37,0.21,59,7.092884,41.84802,0.207,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,1,1,50,1.37,0.21,59,7.092884,41.84802,0.207,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,2,1,50,1.25,0.18,59,7.092884,41.84802,0.182,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,2,1,50,1.25,0.18,59,7.092884,41.84802,0.182,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,3,1,50,1.38,0.2,68,7.092884,48.23161,0.195,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,20,3,1,50,1.38,0.2,68,7.092884,48.23161,0.195,TL0452352425,52.160213,-0.47341905
25/09/2012,PA,15,1,1,5,1.12,0.25,55,7.092884,39.01086,0.254,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,1,1,5,1.12,0.25,55,7.092884,39.01086,0.254,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,2,1,5,0.93,0.36,64,7.092884,45.39446,0.356,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,2,1,5,0.93,0.36,64,7.092884,45.39446,0.356,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,3,1,5,0.79,0.3,59,7.092884,41.84802,0.304,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,3,1,5,0.79,0.3,59,7.092884,41.84802,0.304,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,1,1,15,1.17,0.21,61,7.092884,43.26659,0.205,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,1,1,15,1.17,0.21,61,7.092884,43.26659,0.205,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,2,1,15,1.28,0.22,30,7.092884,21.27865,0.223,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,2,1,15,1.28,0.22,30,7.092884,21.27865,0.223,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,3,1,15,0.97,0.25,65,7.092884,46.10375,0.254,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,3,1,15,0.97,0.25,65,7.092884,46.10375,0.254,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,1,1,30,1.46,0.15,59,7.092884,41.84802,0.145,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,1,1,30,1.46,0.15,59,7.092884,41.84802,0.145,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,2,1,30,1.47,0.2,55,7.092884,39.01086,0.204,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,2,1,30,1.47,0.2,55,7.092884,39.01086,0.204,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,3,1,30,1.23,0.18,50,7.092884,35.46442,0.184,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,3,1,30,1.23,0.18,50,7.092884,35.46442,0.184,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,1,1,50,1.53,0.16,71,7.092884,50.35948,0.164,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,1,1,50,1.53,0.16,71,7.092884,50.35948,0.164,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,2,1,50,1.34,0.16,68,7.092884,48.23161,0.16,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,2,1,50,1.34,0.16,68,7.092884,48.23161,0.16,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,3,1,50,1.43,0.18,51,7.092884,36.17371,0.18,TL0452352485,52.160753,-0.4734006
25/09/2012,PA,15,3,1,50,1.43,0.18,51,7.092884,36.17371,0.18,TL0452352485,52.160753,-0.4734006
11/10/2012,PA,12,1,1,5,0.89,0.45,56,7.092884,39.72,0.45,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,1,1,5,0.89,0.45,56,7.092884,39.72,0.45,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,2,1,5,0.88,0.4,62.1,7.092884,44.05,0.4,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,2,1,5,0.88,0.4,62.1,7.092884,44.05,0.4,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,3,1,5,1.13,0.33,51.2,7.092884,36.32,0.33,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,3,1,5,1.13,0.33,51.2,7.092884,36.32,0.33,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,3,1,15,0.96,0.27,56.5,7.092884,40.07,0.27,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,3,1,15,0.96,0.27,56.5,7.092884,40.07,0.27,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,1,1,15,0.98,0.34,46.7,7.092884,33.12,0.34,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,1,1,15,0.98,0.34,46.7,7.092884,33.12,0.34,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,2,1,15,1.2,0.26,47.6,7.092884,33.76,0.26,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,2,1,15,1.2,0.26,47.6,7.092884,33.76,0.26,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,1,1,30,1.08,0.35,56.7,7.092884,40.22,0.35,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,1,1,30,1.08,0.35,56.7,7.092884,40.22,0.35,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,2,1,30,1.12,0.32,44.2,7.092884,31.35,0.32,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,2,1,30,1.12,0.32,44.2,7.092884,31.35,0.32,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,3,1,30,1.15,0.34,48.6,7.092884,34.47,0.34,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,3,1,30,1.15,0.34,48.6,7.092884,34.47,0.34,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,2,1,50,1.18,0.33,58.1,7.092884,41.21,0.33,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,2,1,50,1.18,0.33,58.1,7.092884,41.21,0.33,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,1,1,50,1.24,0.3,50.95,7.092884,36.14,0.3,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,1,1,50,1.24,0.3,50.95,7.092884,36.14,0.3,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,3,1,50,1.26,0.31,57.5,7.092884,40.78,0.31,TL0452352515,52.161022,-0.47339137
11/10/2012,PA,12,3,1,50,1.26,0.31,57.5,7.092884,40.78,0.31,TL0452352515,52.161022,-0.47339137
20/09/2012,PA,6,3,1,5,1.03,0.24,60,7.092884,42.5573,0.235,TL0452352575,52.161562,-0.47337292
20/09/2012,PA,6,3,1,5,1.03,0.24,60,7.092884,42.5573,0.235,TL0452352575,52.161562,-0.47337292
18/09/2012,PA,6,1,1,5,1.03,0.25,57,7.092884,40.42944,0.247,TL0452352575,52.161562,-0.47337292
18/09/2012,PA,6,1,1,5,1.03,0.25,57,7.092884,40.42944,0.247,TL0452352575,52.161562,-0.47337292
