NR.SAS,type,ID,depth,X_coord,Y_coord,block,depth1,di,reps,reps_included,ol_occ,OC2,BD,MC,coreLength,coreArea,coreVol,VMC,BD_g_mean,group_q75,group_q25,group_iqr,mEquiv,mMeas,BD1,mMeas1,tC1,MSOC1,vsoc1,tC,MSOC,vsoc
144,PA,28,6,504403.189,252425.545,1,128,45,2,1,FALSE,0.79,1.36,0.19,47.1,7.092884,33.41,0.19,1.37158333333333,1.45,1.3,0.15,450000,61.2,1.5368,69.156,29.2771241540864,35.544536676,12.14072,33.0837352941177,35.5451652,10.744
145,PA,29,1,504433.189,252425.545,1,5,10,2,2,FALSE,4.7899635,1.06,0.333333333333333,47.4333333333333,7.092884,33.6433333333333,0.333333333333333,0.961419041666667,1.0525,0.88,0.1725,1e+05,10.6,1.1978,11.978,8.347639171815,47.8938975817197,57.374182803,9.43296226415094,47.89455763869,50.7736131
146,PA,29,2,504433.189,252425.545,1,15,10,1,1,FALSE,2.984548,1.32,0.213333333333333,44.8666666666667,7.092884,31.8233333333333,0.213333333333333,1.18375728333333,1.27,1.0975,0.1725,1e+05,13.2,1.4916,14.916,6.70321024403325,29.8410282482032,44.517517968,7.57475757575758,29.84154039664,39.3960336
147,PA,29,3,504433.189,252425.545,1,30,20,1,1,FALSE,2.228447,1.33666666666667,0.2,54.1,7.092884,38.37,0.2,1.26987564166667,1.3525,1.21,0.1425,2e+05,26.7333333333333,1.51043333333333,30.2086666666667,13.2392332001854,44.5622081587393,33.6592063036667,14.9605935162095,44.5629826183533,29.7869082333333
148,PA,29,4,504433.189,252425.545,1,50,20,1,1,FALSE,0.454819,1.50333333333333,0.17,51,7.092884,36.1733333333333,0.17,1.37158333333333,1.45,1.3,0.15,2e+05,30.0666666666667,1.69876666666667,33.9753333333333,11.7712472578145,9.09483473728687,7.72631356566667,13.3017694013304,9.09501251087333,6.83744563333333
149,PA,29,5,504433.189,252425.545,1,83,45,2,1,FALSE,0.448721,1.50333333333333,0.17,51,7.092884,36.1733333333333,0.17,1.37158333333333,1.45,1.3,0.15,450000,67.65,1.69876666666667,76.4445,26.4853063300826,20.1890147747516,7.62272277433333,29.9289811529933,20.189409402435,6.74577236666667
150,PA,29,6,504433.189,252425.545,1,128,45,2,1,FALSE,0.533,1.50333333333333,0.17,51,7.092884,36.1733333333333,0.17,1.37158333333333,1.45,1.3,0.15,450000,67.65,1.69876666666667,76.4445,26.4853063300826,23.98092550815,9.05442633333333,29.9289811529933,23.981394255,8.01276666666667
151,PA,30,1,504305.2053,252382.8402,1,5,10,2,2,FALSE,6.747306,0.84,0.44,54.9333333333333,7.092884,38.9633333333333,0.44,0.961419041666667,1.0525,0.88,0.1725,1e+05,8.4,0.9492,9.492,10.534187526338,67.4666554571448,64.045428552,11.9037619047619,67.46739226296,56.6773704
152,PA,30,2,504305.2053,252382.8402,1,15,10,1,1,FALSE,3.133245,1.03,0.3,43.8333333333333,7.092884,31.09,0.3,1.18375728333333,1.27,1.0975,0.1725,1e+05,10.3,1.1639,11.639,8.59080341953776,31.3288032161445,36.467838555,9.70773786407767,31.32922275765,32.2724235
153,PA,30,3,504305.2053,252382.8402,1,30,20,1,1,FALSE,2.71909,1.18,0.26,42.1333333333333,7.092884,29.8866666666667,0.26,1.26987564166667,1.3525,1.21,0.1425,2e+05,23.6,1.3334,26.668,14.9972500374981,54.374548730788,36.25634606,16.9471525423729,54.3753829476,32.085262
154,PA,30,4,504305.2053,252382.8402,1,50,20,2,1,FALSE,0.523,1.39333333333333,0.2,54.6666666666667,7.092884,38.7733333333333,0.2,1.37158333333333,1.45,1.3,0.15,2e+05,27.8666666666667,1.57446666666667,31.4893333333333,12.7007141465893,10.4583531078667,8.23446066666667,14.3520669856459,10.4585425733333,7.28713333333333
155,PA,30,5,504305.2053,252382.8402,1,83,45,3,1,TRUE,1.34535,1.39333333333333,0.2,54.6666666666667,7.092884,38.7733333333333,0.2,1.37158333333333,1.45,1.3,0.15,450000,62.7,1.57446666666667,70.851,28.576606829826,60.531218060715,21.1820873,32.2921507177034,60.5323146555,18.74521
156,PA,30,6,504305.2053,252382.8402,1,128,45,2,1,FALSE,0.399,1.39333333333333,0.2,54.6666666666667,7.092884,38.7733333333333,0.2,1.37158333333333,1.45,1.3,0.15,450000,62.7,1.57446666666667,70.851,28.576606829826,17.9521730451,6.282122,32.2921507177034,17.95249827,5.5594
157,PA,31,1,504343.189,252395.545,1,5,10,2,2,FALSE,5.9999435,0.893333333333333,0.316666666666667,59.0666666666667,7.092884,41.8966666666667,0.316666666666667,0.961419041666667,1.0525,0.88,0.1725,1e+05,8.93333333333333,1.00946666666667,10.0946666666667,9.90522110685511,59.9933782570349,60.5674296513333,11.1930298507463,59.9940750504734,53.5994952666667
158,PA,31,2,504343.189,252395.545,1,15,10,1,1,FALSE,2.844064,1.23,0.236666666666667,50.8,7.092884,36.0333333333333,0.236666666666667,1.18375728333333,1.27,1.0975,0.1725,1e+05,12.3,1.3899,13.899,7.19376221310886,28.4366870354464,39.529645536,8.12908130081301,28.43714180128,34.9819872
159,PA,31,3,504343.189,252395.545,1,30,20,1,1,FALSE,2.503749,1.19666666666667,0.256666666666667,50.7333333333333,7.092884,35.9833333333333,0.256666666666667,1.26987564166667,1.3525,1.21,0.1425,2e+05,23.9333333333333,1.35223333333333,27.0446666666667,14.7883468336333,50.0682086942878,33.856528561,16.7110919220056,50.06898769406,29.9615297
160,PA,31,4,504343.189,252395.545,1,50,20,1,1,FALSE,0.825637,1.30333333333333,0.203333333333333,45.5,7.092884,32.2733333333333,0.203333333333333,1.37158333333333,1.45,1.3,0.15,2e+05,26.0666666666667,1.47276666666667,29.4553333333333,13.5778836656633,16.5103080586953,12.1597065236667,15.3432685421995,16.5105878395533,10.7608022333333
161,PA,31,5,504343.189,252395.545,1,83,45,1,1,FALSE,0.598598,1.30333333333333,0.203333333333333,45.5,7.092884,32.2733333333333,0.203333333333333,1.37158333333333,1.45,1.3,0.15,450000,58.65,1.47276666666667,66.2745,30.5502382477424,26.9329428216849,8.81595181133333,34.5223542199489,26.93339922273,7.80172726666667
162,PA,31,6,504343.189,252395.545,1,128,45,1,1,FALSE,0.856915,1.30333333333333,0.203333333333333,45.5,7.092884,32.2733333333333,0.203333333333333,1.37158333333333,1.45,1.3,0.15,450000,58.65,1.47276666666667,66.2745,30.5502382477424,38.5554958386832,12.6203584816667,34.5223542199489,38.556149193525,11.1684588333333
163,PA,32,1,504373.189,252395.545,1,5,10,1,1,FALSE,5.649217,0.97,0.366666666666667,54,7.092884,38.3033333333333,0.366666666666667,0.961419041666667,1.0525,0.88,0.1725,1e+05,9.7,1.0961,10.961,9.12225517744731,56.4859778932463,61.921067537,10.3082783505155,56.48669025951,54.7974049
164,PA,32,2,504373.189,252395.545,1,15,10,1,1,FALSE,2.368,1.23333333333333,0.24,57.4333333333333,7.092884,40.7333333333333,0.24,1.18375728333333,1.27,1.0975,0.1725,1e+05,12.3333333333333,1.39366666666667,13.9366666666667,7.17431690983019,23.6766997973333,33.0020266666667,8.10710810810811,23.6770794666667,29.2053333333333
165,PA,32,3,504373.189,252395.545,1,30,20,1,1,FALSE,1.577978,1.35333333333333,0.243333333333333,44.7666666666667,7.092884,31.75,0.243333333333333,1.26987564166667,1.3525,1.21,0.1425,2e+05,27.0666666666667,1.52926666666667,30.5853333333333,13.0761638257989,31.5547337016877,24.1314915613333,14.7763251231527,31.5552889395467,21.3553022666667
166,PA,32,4,504373.189,252395.545,1,50,20,1,1,FALSE,1.40667,1.47666666666667,0.186666666666667,53.8,7.092884,38.16,0.186666666666667,1.37158333333333,1.45,1.3,0.15,2e+05,29.5333333333333,1.66863333333333,33.3726666666667,11.9838566891069,28.128705567098,23.47216451,13.5420180586907,28.1292456346,20.771827
167,PA,32,5,504373.189,252395.545,1,83,45,3,1,FALSE,0.326,1.47666666666667,0.186666666666667,53.8,7.092884,38.16,0.186666666666667,1.37158333333333,1.45,1.3,0.15,450000,66.45,1.66863333333333,75.0885,26.9636775504904,14.6675521149,5.43974466666667,30.4695406320542,14.66783373,4.81393333333333
168,PA,32,6,504373.189,252395.545,1,128,45,2,1,FALSE,0.457,1.47666666666667,0.186666666666667,53.8,7.092884,38.16,0.186666666666667,1.37158333333333,1.45,1.3,0.15,450000,66.45,1.66863333333333,75.0885,26.9636775504904,20.56156845555,7.62565433333333,30.4695406320542,20.561963235,6.74836666666667
169,PA,33,1,504433.189,252395.545,1,5,10,2,2,FALSE,7.1641945,0.916666666666667,0.393333333333333,54.8,7.092884,38.87,0.393333333333333,0.961419041666667,1.0525,0.88,0.1725,1e+05,9.16666666666667,1.03583333333333,10.3583333333333,9.65306275140789,71.6345240885304,74.2091146958333,10.9080909090909,71.6353778217083,65.6717829166667
170,PA,33,2,504433.189,252395.545,1,15,10,1,1,FALSE,3.222515,1.09666666666667,0.256666666666667,53.5666666666667,7.092884,37.9966666666667,0.256666666666667,1.18375728333333,1.27,1.0975,0.1725,1e+05,10.9666666666667,1.23923333333333,12.3923333333333,8.0685053393227,32.2211565519948,39.9344800516667,9.11754103343465,32.2216159752167,35.3402478333333
171,PA,33,3,504433.189,252395.545,1,30,20,1,1,FALSE,2.840996,1.27666666666667,0.236666666666667,46.1,7.092884,32.6966666666667,0.236666666666667,1.26987564166667,1.3525,1.21,0.1425,2e+05,25.5333333333333,1.44263333333333,28.8526666666667,13.8615365881836,56.8117229689411,40.9851552946667,15.6637963446475,56.8126659902133,36.2700489333333
172,PA,33,4,504433.189,252395.545,1,50,20,1,1,FALSE,0.532425,1.45,0.193333333333333,51.3666666666667,7.092884,36.4333333333333,0.193333333333333,1.37158333333333,1.45,1.3,0.15,2e+05,29,1.6385,32.77,12.2042862374123,10.646755243275,8.723783625,13.7911034482759,10.6469559675,7.7201625
173,PA,33,5,504433.189,252395.545,1,83,45,2,1,FALSE,0.457,1.45,0.193333333333333,51.3666666666667,7.092884,36.4333333333333,0.193333333333333,1.37158333333333,1.45,1.3,0.15,450000,65.25,1.6385,73.7325,27.4596440341776,20.56163042475,7.487945,31.0299827586207,20.562018075,6.6265
174,PA,33,6,504433.189,252395.545,1,128,45,2,1,FALSE,0.415,1.45,0.193333333333333,51.3666666666667,7.092884,36.4333333333333,0.193333333333333,1.37158333333333,1.45,1.3,0.15,450000,65.25,1.6385,73.7325,27.4596440341776,18.67194010125,6.799775,31.0299827586207,18.672292125,6.0175
175,PA,34,1,504348.3463,252350.3542,1,5,10,2,2,FALSE,7.701426,0.88,0.483333333333333,49.1333333333333,7.092884,34.8466666666667,0.483333333333333,0.961419041666667,1.0525,0.88,0.1725,1e+05,8.8,0.9944,9.944,10.0553153660499,77.0066017019856,76.582980144,11.3626363636364,77.00748274512,67.7725488
176,PA,34,2,504348.3463,252350.3542,1,15,10,1,1,FALSE,3.385161,1.20333333333333,0.303333333333333,48.6666666666667,7.092884,34.5166666666667,0.303333333333333,1.18375728333333,1.27,1.0975,0.1725,1e+05,12.0333333333333,1.35976666666667,13.5976666666667,7.35320292697277,33.8470069709109,46.030290891,8.30924930747922,33.84753652293,40.7347707
177,PA,34,3,504348.3463,252350.3542,1,30,20,1,1,FALSE,2.494663,1.3,0.293333333333333,34.2,7.092884,24.2566666666667,0.293333333333333,1.26987564166667,1.3525,1.21,0.1425,2e+05,26,1.469,29.38,13.6127038801906,49.885930680106,36.64659947,15.3826153846154,49.8867738762,32.430619
178,PA,34,4,504348.3463,252350.3542,1,50,20,1,1,FALSE,1.280236,1.40333333333333,0.253333333333333,48.1666666666667,7.092884,34.1633333333333,0.253333333333333,1.37158333333333,1.45,1.3,0.15,2e+05,28.0666666666667,1.58576666666667,31.7153333333333,12.6101959935257,25.6006596888515,20.3015557426667,14.2497814726841,25.6011268042933,17.9659785333333
179,PA,34,5,504348.3463,252350.3542,1,83,45,1,1,FALSE,0.4038,1.40333333333333,0.253333333333333,48.1666666666667,7.092884,34.1633333333333,0.253333333333333,1.37158333333333,1.45,1.3,0.15,450000,63.15,1.58576666666667,71.3595,28.3729409854329,18.16811850339,6.4033258,32.0620083135392,18.168450003,5.66666
180,PA,34,6,504348.3463,252350.3542,1,128,45,2,1,FALSE,0.384,1.40333333333333,0.253333333333333,48.1666666666667,7.092884,34.1633333333333,0.253333333333333,1.37158333333333,1.45,1.3,0.15,450000,63.15,1.58576666666667,71.3595,28.3729409854329,17.2772597952,6.089344,32.0620083135392,17.27757504,5.3888
181,PA,35,1,504403.189,252365.545,1,5,10,2,2,FALSE,6.507103,0.9,0.46,49.9666666666667,7.092884,35.4366666666667,0.46,0.961419041666667,1.0525,0.88,0.1725,1e+05,9,1.017,10.17,9.83184169124877,65.064412276249,66.17723751,11.1101111111111,65.0651736073,58.563927
182,PA,35,2,504403.189,252365.545,1,15,10,1,1,FALSE,3.393756,1.12333333333333,0.296666666666667,59.3333333333333,7.092884,42.0866666666667,0.296666666666667,1.18375728333333,1.27,1.0975,0.1725,1e+05,11.2333333333333,1.26936666666667,12.6936666666667,7.87694438171266,33.9332520792588,43.079207412,8.90107715133531,33.93374768076,38.1231924
183,PA,35,3,504403.189,252365.545,1,30,20,1,1,FALSE,2.172248,1.26666666666667,0.283333333333333,51.3666666666667,7.092884,36.4333333333333,0.283333333333333,1.26987564166667,1.3525,1.21,0.1425,2e+05,25.3333333333333,1.43133333333333,28.6266666666667,13.9709855612483,43.4387415780587,31.0921097066667,15.7874736842105,43.4394569717333,27.5151413333333
184,PA,35,4,504403.189,252365.545,1,50,20,1,1,FALSE,0.429839,1.43666666666667,0.22,44.2,7.092884,31.35,0.22,1.37158333333333,1.45,1.3,0.15,2e+05,28.7333333333333,1.62343333333333,32.4686666666667,12.3175696363674,8.59538437007887,6.97814960566667,13.9191136890951,8.59554492927333,6.17535363333333
185,PA,35,5,504403.189,252365.545,1,83,45,2,1,FALSE,0.377,1.43666666666667,0.22,44.2,7.092884,31.35,0.22,1.37158333333333,1.45,1.3,0.15,450000,64.65,1.62343333333333,73.0545,27.7145316818266,16.96224584535,6.12034366666667,31.318005800464,16.962562695,5.41623333333333
186,PA,35,6,504403.189,252365.545,1,128,45,5,1,FALSE,0.408574,1.43666666666667,0.22,44.2,7.092884,31.35,0.22,1.37158333333333,1.45,1.3,0.15,450000,64.65,1.62343333333333,73.0545,27.7145316818266,18.3828451830717,6.63292650733333,31.318005800464,18.38318856909,5.86984646666667
187,PA,36,1,504433.189,252365.545,1,5,10,1,1,FALSE,6.87832,0.873333333333333,0.483333333333333,60.2666666666667,7.092884,42.7466666666667,0.483333333333333,0.961419041666667,1.0525,0.88,0.1725,1e+05,8.73333333333333,0.986866666666667,9.86866666666667,10.1320811322029,68.7764120152694,67.8798473066667,11.4493816793893,68.7771929338667,60.0706613333333
188,PA,36,2,504433.189,252365.545,1,15,10,1,1,FALSE,3.842933,1.24333333333333,0.276666666666667,41.2333333333333,7.092884,29.2466666666667,0.276666666666667,1.18375728333333,1.27,1.0975,0.1725,1e+05,12.4333333333333,1.40496666666667,14.0496666666667,7.11660658615863,38.4239308072328,53.9919276723333,8.04189544235925,38.4245519533033,47.7804669666667
189,PA,36,3,504433.189,252365.545,1,30,20,1,1,FALSE,2.709135,1.27666666666667,0.27,44.8,7.092884,31.7733333333333,0.27,1.26987564166667,1.3525,1.21,0.1425,2e+05,25.5333333333333,1.44263333333333,28.8526666666667,13.8615365881836,54.174883423089,39.082884555,15.6637963446475,54.1757826753,34.5866235
190,PA,36,4,504433.189,252365.545,1,50,20,1,1,FALSE,0.982643,1.41666666666667,0.21,57.5333333333333,7.092884,40.8066666666667,0.21,1.37158333333333,1.45,1.3,0.15,2e+05,28.3333333333333,1.60083333333333,32.0166666666667,12.4914929724102,19.6497139046617,15.7304766916667,14.1156470588235,19.6500758448333,13.9207758333333
191,PA,36,5,504433.189,252365.545,1,83,45,2,1,FALSE,0.389,1.41666666666667,0.21,57.5333333333333,7.092884,40.8066666666667,0.21,1.37158333333333,1.45,1.3,0.15,450000,63.75,1.60083333333333,72.0375,28.105859187923,17.50219774125,6.22724166666667,31.7602058823529,17.502520125,5.51083333333333
192,PA,36,6,504433.189,252365.545,1,128,45,2,1,FALSE,0.41,1.41666666666667,0.21,57.5333333333333,7.092884,40.8066666666667,0.21,1.37158333333333,1.45,1.3,0.15,450000,63.75,1.60083333333333,72.0375,28.105859187923,18.4470464625,6.56341666666667,31.7602058823529,18.44738625,5.80833333333333
193,PA,37,1,504586.7382,252503.1904,1,5,10,2,2,FALSE,6.4550315,0.836666666666667,0.5,50.9333333333333,7.092884,36.1266666666667,0.5,0.961419041666667,1.0525,0.88,0.1725,1e+05,8.36666666666667,0.945433333333333,9.45433333333333,10.5761603850086,64.5442121980522,61.0280194781667,11.9511912350598,64.5449142903117,54.0070968833333
194,PA,37,2,504586.7382,252503.1904,1,15,10,1,1,FALSE,4.067497,1.03666666666667,0.39,48.6333333333333,7.092884,34.4966666666667,0.39,1.18375728333333,1.27,1.0975,0.1725,1e+05,10.3666666666667,1.17143333333333,11.7143333333333,8.53555066442819,40.670205198431,47.6480156903333,9.64530225080386,40.6707533614434,42.1663855666667
195,PA,37,3,504586.7382,252503.1904,1,30,20,1,1,FALSE,3.188309,1.07666666666667,0.41,46.4,7.092884,32.91,0.41,1.26987564166667,1.3525,1.21,0.1425,2e+05,21.5333333333333,1.21663333333333,24.3326666666667,16.436806542645,63.7584219939873,38.7900300636667,18.5738513931889,63.7593145079533,34.3274602333333
196,PA,37,4,504586.7382,252503.1904,1,50,20,1,1,FALSE,1.112472,1.24666666666667,0.343333333333333,49.2666666666667,7.092884,34.9433333333333,0.343333333333333,1.37158333333333,1.45,1.3,0.15,2e+05,24.9333333333333,1.40873333333333,28.1746666666667,14.1951511050116,22.2463056472224,15.671763888,16.0407807486631,22.24666623648,13.8688176
197,PA,37,5,504586.7382,252503.1904,1,83,45,1,1,FALSE,0.737153,1.24666666666667,0.343333333333333,49.2666666666667,7.092884,34.9433333333333,0.343333333333333,1.37158333333333,1.45,1.3,0.15,450000,56.1,1.40873333333333,63.393,31.9390899862761,33.1672119659871,10.3845200286667,36.091756684492,33.16774957167,9.18984073333333
198,PA,37,6,504586.7382,252503.1904,1,128,45,2,1,FALSE,0.514,1.24666666666667,0.343333333333333,49.2666666666667,7.092884,34.9433333333333,0.343333333333333,1.37158333333333,1.45,1.3,0.15,450000,56.1,1.40873333333333,63.393,31.9390899862761,23.1267415998,7.24088933333333,36.091756684492,23.12711646,6.40786666666667
199,PA,38,1,504373.189,252335.545,1,5,10,2,1,FALSE,5.373132,0.89,0.476666666666667,53.7333333333333,7.092884,38.1133333333333,0.476666666666667,0.961419041666667,1.0525,0.88,0.1725,1e+05,8.9,1.0057,10.057,9.94232305856617,53.7259162411476,54.037588524,11.2349550561798,53.72653791252,47.8208748
200,PA,38,2,504373.189,252335.545,1,15,10,1,1,FALSE,2.996932,1.16333333333333,0.333333333333333,48.3333333333333,7.092884,34.28,0.333333333333333,1.18375728333333,1.27,1.0975,0.1725,1e+05,11.6333333333333,1.31456666666667,13.1456666666667,7.60606950325836,29.9653803330905,39.3966690946667,8.59498853868195,29.9658335691067,34.8643089333333
201,PA,38,3,504373.189,252335.545,1,30,20,1,1,FALSE,2.048255,1.31,0.276666666666667,44.9333333333333,7.092884,31.87,0.276666666666667,1.26987564166667,1.3525,1.21,0.1425,2e+05,26.2,1.4803,29.606,13.5087748429372,40.959035936247,30.320318765,15.2651755725191,40.9597335719,26.8321405
202,PA,38,4,504373.189,252335.545,1,50,20,1,1,FALSE,0.623422,1.51,0.203333333333333,42.6333333333333,7.092884,30.24,0.203333333333333,1.37158333333333,1.45,1.3,0.15,2e+05,30.2,1.7063,34.126,11.7192682412237,12.4663125100828,10.637449586,13.2430331125828,12.46655726556,9.4136722
203,PA,38,5,504373.189,252335.545,1,83,45,1,1,FALSE,0.446541,1.51,0.203333333333333,42.6333333333333,7.092884,30.24,0.203333333333333,1.37158333333333,1.45,1.3,0.15,450000,67.95,1.7063,76.7835,26.3683535427533,20.0909163019126,7.619329083,29.7968245033113,20.091310753905,6.7427691
204,PA,38,6,504373.189,252335.545,1,128,45,1,1,FALSE,0.456727,1.51,0.203333333333333,42.6333333333333,7.092884,30.24,0.203333333333333,1.37158333333333,1.45,1.3,0.15,450000,67.95,1.7063,76.7835,26.3683535427533,20.5492080902396,7.793132801,29.7968245033113,20.549611540035,6.8965777
205,PA,39,1,504433.189,252335.545,1,5,10,1,1,FALSE,6.173517,0.906666666666667,0.463333333333333,56.9666666666667,7.092884,40.4033333333333,0.463333333333333,0.961419041666667,1.0525,0.88,0.1725,1e+05,9.06666666666667,1.02453333333333,10.2453333333333,9.75954138469547,61.7288450260496,63.249739504,11.0284117647059,61.72957267792,55.9732208
206,PA,39,2,504433.189,252335.545,1,15,10,1,1,FALSE,3.635707,1.04791909444444,0.316666666666667,45.2,7.092884,32.0566666666667,0.316666666666667,1.18375728333333,1.27,1.0975,0.1725,1e+05,10.4791909444444,1.18414857672222,11.8414857672222,8.44388622169395,36.3527647827306,43.0521726942902,9.54172143051417,36.3532600732129,38.0992678710533
207,PA,39,3,504433.189,252335.545,1,30,20,1,1,FALSE,2.609205,1.24325042777778,0.28,47.6666666666667,7.092884,33.8066666666667,0.28,1.26987564166667,1.3525,1.21,0.1425,2e+05,24.8650085555556,1.40487298338889,28.0974596677778,14.2341624406466,52.1767687967748,36.6560161262321,16.0848635579306,52.1776122095352,32.4389523240992
208,PA,39,4,504433.189,252335.545,1,50,20,1,1,FALSE,0.535445,1.51666666666667,0.193333333333333,48.5333333333333,7.092884,34.4233333333333,0.193333333333333,1.37158333333333,1.45,1.3,0.15,2e+05,30.3333333333333,1.71383333333333,34.2766666666667,11.6677461830205,10.7070646730217,9.17663489166666,13.1848131868132,10.7072758168333,8.12091583333333
209,PA,39,5,504433.189,252335.545,1,83,45,2,1,FALSE,0.42,1.51666666666667,0.193333333333333,48.5333333333333,7.092884,34.4233333333333,0.193333333333333,1.37158333333333,1.45,1.3,0.15,450000,68.25,1.71383333333333,77.1225,26.2524289117962,18.896760855,7.1981,29.6658296703297,18.8971335,6.37
210,PA,39,6,504433.189,252335.545,1,128,45,2,2,FALSE,1.079704,1.51666666666667,0.193333333333333,48.5333333333333,7.092884,34.4233333333333,0.193333333333333,1.37158333333333,1.45,1.3,0.15,450000,68.25,1.71383333333333,77.1225,26.2524289117962,48.578353052826,18.5043270533333,29.6658296703297,48.5793110202,16.3755106666667
211,PA,40,1,504403.189,252305.545,1,5,10,1,1,FALSE,7.058906,0.973333333333333,0.416666666666667,57.5666666666667,7.092884,40.8333333333333,0.416666666666667,0.961419041666667,1.0525,0.88,0.1725,1e+05,9.73333333333333,1.09986666666667,10.9986666666667,9.09101115286702,70.5812961445875,77.6385541253333,10.2729726027397,70.5821893314933,68.7066850666667
212,PA,40,2,504403.189,252305.545,1,15,10,1,1,FALSE,3.704619,1.15333333333333,0.3,53.1333333333333,7.092884,37.6866666666667,0.3,1.18375728333333,1.27,1.0975,0.1725,1e+05,11.5333333333333,1.30326666666667,13.0326666666667,7.67202675328661,37.0413618935446,48.281064554,8.66952023121387,37.04191733942,42.7266058
213,PA,40,3,504403.189,252305.545,1,30,20,1,1,FALSE,1.938462,1.26,0.28,45.8666666666667,7.092884,32.5333333333333,0.28,1.26987564166667,1.3525,1.21,0.1425,2e+05,25.2,1.4238,28.476,14.044916701784,38.7637200356088,27.599821956,15.8710158730159,38.76435507576,24.4246212
214,PA,40,4,504403.189,252305.545,1,50,20,4,1,FALSE,0.597327,1.37,0.206666666666667,55.4,7.092884,39.2933333333333,0.206666666666667,1.37158333333333,1.45,1.3,0.15,2e+05,27.4,1.5481,30.962,12.9170620760933,11.9446905561426,9.247219287,14.5965401459854,11.94490332402,8.1833799
215,PA,40,5,504403.189,252305.545,1,83,45,4,2,FALSE,0.568347,1.37,0.206666666666667,55.4,7.092884,39.2933333333333,0.206666666666667,1.37158333333333,1.45,1.3,0.15,450000,61.65,1.5481,69.6645,29.0633896712099,25.5716556390419,8.798579907,32.8422153284672,25.572111140745,7.7863539
216,PA,40,6,504403.189,252305.545,1,128,45,2,1,FALSE,0.395773,1.37,0.206666666666667,55.4,7.092884,39.2933333333333,0.206666666666667,1.37158333333333,1.45,1.3,0.15,450000,61.65,1.5481,69.6645,29.0633896712099,17.8070278671842,6.126961813,32.8422153284672,17.807345059455,5.4220901
217,SP,1,1,504522.6586,252605.0603,1,5,10,1,1,FALSE,4.377834,1.12333333333333,0.253333333333333,51,7.092884,36.1737066666667,0.253333333333333,0.999833333333333,1.1,0.9175,0.1825,1e+05,11.2333333333333,1.26936666666667,12.6936666666667,7.87694438171266,43.7727829234482,55.570765518,8.90107715133531,43.77342223314,49.1776686
218,SP,1,2,504522.6586,252605.0603,1,15,10,1,1,FALSE,2.608636,1.28666666666667,0.157666666666667,67.6666666666667,7.092884,47.9951833333333,0.157666666666667,1.2075,1.3,1.1275,0.1725,1e+05,12.8666666666667,1.45393333333333,14.5393333333333,6.87689444724655,26.0825672171651,37.9278283493333,7.7710207253886,26.0830035550133,33.5644498666667
219,SP,1,3,504522.6586,252605.0603,1,30,20,1,1,FALSE,1.277836,1.22666666666667,0.138333333333333,57.3333333333333,7.092884,40.6658666666667,0.138333333333333,1.3115,1.38,1.24,0.14,2e+05,24.5333333333333,1.38613333333333,27.7226666666667,14.4266263947672,25.5531774978517,17.7125107413333,16.302347826087,25.5535850423467,15.6747882666667
220,SP,1,4,504522.6586,252605.0603,1,50,20,1,1,FALSE,0.923986,1.34083333333333,0.134333333333333,57.6666666666667,7.092884,40.9022966666667,0.134333333333333,1.4125,1.49,1.365,0.125,2e+05,26.8166666666667,1.51514166666667,30.3028333333333,13.1980858005577,18.476920060624,13.9996968801667,14.9140969546302,18.4772421775433,12.3891122833333
221,SP,1,5,504522.6586,252605.0603,1,83,45,1,1,FALSE,0.747387,1.34083333333333,0.134333333333333,57.6666666666667,7.092884,40.9022966666667,0.134333333333333,1.4125,1.49,1.365,0.125,450000,60.3375,1.51514166666667,68.181375,29.6956930512548,33.6273192126683,11.32397184825,33.556718147918,33.6279054536888,10.021214025
222,SP,1,6,504522.6586,252605.0603,1,128,45,2,1,TRUE,0.198,1.34083333333333,0.134333333333333,57.6666666666667,7.092884,40.9022966666667,0.134333333333333,1.4125,1.49,1.365,0.125,450000,60.3375,1.51514166666667,68.181375,29.6956930512548,8.908650008775,2.9999805,33.556718147918,8.9088053175,2.65485
223,SP,3,1,504619.4247,252584.9521,1,5,10,2,2,FALSE,5.3553865,1.00333333333333,0.36,56.2333333333333,7.092884,39.8866666666667,0.36,0.999833333333333,1.1,0.9175,0.1825,1e+05,10.0333333333333,1.13376666666667,11.3376666666667,8.81915699879458,53.5477932412992,60.7175870081667,9.96577740863787,53.5484917622117,53.7323778833333
224,SP,3,2,504619.4247,252584.9521,1,15,10,1,1,FALSE,3.217694,1.20333333333333,0.28,52.6666666666667,7.092884,37.3566666666667,0.28,1.2075,1.3,1.1275,0.1725,1e+05,12.0333333333333,1.35976666666667,13.5976666666667,7.35320292697277,32.1725646869553,43.7531304473333,8.30924930747922,32.1730680415533,38.7195844666667
225,SP,3,3,504619.4247,252584.9521,1,30,20,1,1,FALSE,2.09431,1.26333333333333,0.236666666666667,58.7333333333333,7.092884,41.6566666666667,0.236666666666667,1.3115,1.38,1.24,0.14,2e+05,25.2666666666667,1.42756666666667,28.5513333333333,14.0078535970299,41.8802204657087,29.8976714566667,15.8291345646438,41.8809083767333,26.4581163333333
